"We can't upload the CSS file right now.","We kunnen het CSS bestand momenteel niet uploaden.",module,Magento_Theme
"We cannot find a theme with id ""%1"".","We kunnen geen thema vinden met id ""%1"".",module,Magento_Theme
"We can't upload the JS file right now.","We kunnen het JS bestand momenteel niet uploaden.",module,Magento_Theme
"Sorry, something went wrong. That's all we know.","Er ging iets mis. Verder is er geen informatie.",module,Magento_Theme
"Invalid type","Ongeldig type",module,Magento_Theme
"Invalid scope or scope id","Ongeldige scope of de scope-id",module,Magento_Theme
"%1 does not contain field '%2'","%1 bevat geen veld '%2'",module,Magento_Theme
"Invalid regular expression: ""%1"".","Ongeldige reguliere expressie: ""%1"".",module,Magento_Theme
"%1 does not contain field 'file'","%1 bevat geen veld 'file'",module,Magento_Theme
"Backend model is not specified for %1","Backend-model is niet opgegeven voor %1",module,Magento_Theme
"The %templateName contains an incorrect configuration. The template has a reference to itself. Either remove or change the reference.","De %templateName bevat een onjuiste configuratie. De sjabloon heeft een verwijzing naar zichzelf. Verwijder of wijzig de verwijzing.",module,Magento_Theme
"Can not save empty config","Lege config kan niet opgeslagen worden",module,Magento_Theme
label,label,module,Magento_Theme
"-- Please Select --","-- Selecteer Alstublieft --",module,Magento_Theme
"The start date can't follow the end date.","De begindatum moet eerder zijn dan de einddatum.",module,Magento_Theme
"The date range for this design change overlaps another design change for the specified store.","Het datumbereik voor deze layout wijziging overlapt een andere layout wijziging voor de opgegeven winkel.",module,Magento_Theme
Copy,Kopieer,module,Magento_Theme
"Theme id should be set","Thema id moet worden ingesteld",module,Magento_Theme
"Circular-reference in theme inheritance detected for ""%1""","Kringverwijzing in thema overerving waargenomen voor ""%1""",module,Magento_Theme
"The CSS file must be less than %1M.","Het CSS bestand moet kleiner zijn dan %1M.",module,Magento_Theme
"The JS file must be less than %1M.","Het JS bestand moet kleiner zijn dan %1M.",module,Magento_Theme
"We can't upload the file right now.","Wij kunnen het bestand nu niet uploaden.",module,Magento_Theme
"Use only standard alphanumeric, dashes and underscores.","Gebruik enkel alfanumerieke tekens, streepjes en liggende streepjes.",module,Magento_Theme
"We found a directory with the same name.","We vonden een map met dezelfde naam.",module,Magento_Theme
"We cannot find a directory with this name.","Wij kunnen een map met deze naam niet vinden.",module,Magento_Theme
"We can't delete root directory %1 right now.","Wij kunnen de hoofddirectory %1 nu niet verwijderen.",module,Magento_Theme
"Theme isn't deletable.","Thema is niet verwijderbaar.",module,Magento_Theme
"Exception message",Foutboodschap,module,Magento_Theme
"localized exception","gelokaliseerde uitzondering",module,Magento_Theme
Message,Bericht,module,Magento_Theme
"Test Label","Test Label",module,Magento_Theme
Phrase,Zin,module,Magento_Theme
testMessage,testMessage,module,Magento_Theme
Edit,Bewerken,module,Magento_Theme
"We found no files.","We vonden geen bestanden.",module,Magento_Theme
"Browse Files","Door bestanden bladeren",module,Magento_Theme
Scope:,Scope:,module,Magento_Theme
Remove,Verwijder,module,Magento_Theme
"Help Us Keep Magento Healthy","Help ons Magento gezond te houden",module,Magento_Theme
"Report All Bugs","Rapporteer alle bugs.",module,Magento_Theme
"Welcome, %1!","Welkom, %1!",module,Magento_Theme
"Toggle Nav","Toggle Nav",module,Magento_Theme
"JavaScript seems to be disabled in your browser.","JavaScript lijkt te zijn uitgeschakeld in uw browser.",module,Magento_Theme
"For the best experience on our site, be sure to turn on Javascript in your browser.","Voor de beste gebruikerservaring, zorg ervoor dat javascript ingeschakeld is voor uw browser.",module,Magento_Theme
"Local Storage seems to be disabled in your browser.","Lokale opslag lijkt te zijn uitgeschakeld in uw browser.",module,Magento_Theme
"For the best experience on our site, be sure to turn on Local Storage in your browser.","Voor de beste gebruikservaring, moet u lokale opslag inschakelen in uw browser.",module,Magento_Theme
"This is demo store. No orders will be fulfilled.","Dit is een demo winkel. Er zullen geen bestellingen worden uitgevoerd.",module,Magento_Theme
"Items %1 to %2 of %3 total","Producten %1 tot %2 van %3 in totaal",module,Magento_Theme
"%1 Item","%1 product",module,Magento_Theme
"%1 Item(s)","%1 artikel(en)",module,Magento_Theme
Page,Pagina,module,Magento_Theme
Previous,Vorige,module,Magento_Theme
"You're currently reading page","U lees momenteel pagina",module,Magento_Theme
Next,Volgende,module,Magento_Theme
Show,Toon,module,Magento_Theme
"per page","per pagina",module,Magento_Theme
"About the calendar","Over de kalender",module,Magento_Theme
Close,Sluiten,module,Magento_Theme
"Go Today","Naar vandaag",module,Magento_Theme
WK,WK,module,Magento_Theme
Time,Tijd,module,Magento_Theme
Hour,Uur,module,Magento_Theme
Minute,Minuut,module,Magento_Theme
"%name,","%name,",module,Magento_Theme
"Welcome to %store_name.","Welkom op %store_name.",module,Magento_Theme
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Om in te loggen op onze website, gebruik deze gegevens tijdens het afrekenen of op de <a href=""%customer_url"">Uw Account</a> pagina:",module,Magento_Theme
Email:,E-mail:,module,Magento_Theme
Password:,Wachtwoord:,module,Magento_Theme
"Password you set when creating account","Opgegeven wachtwoord tijdens aanmaken van account",module,Magento_Theme
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Wachtwoord vergeten? Klik <a href=""%reset_url"">hier</a> om het opnieuw in te stellen.",module,Magento_Theme
"When you sign in to your account, you will be able to:","Wanneer u inlogt op uw account, kan u volgende zaken:",module,Magento_Theme
"Proceed through checkout faster","Afrekenen sneller doorlopen",module,Magento_Theme
"Check the status of orders","Orderstatus controleren",module,Magento_Theme
"View past orders","Orderhistorie bekijken",module,Magento_Theme
"Store alternative addresses (for shipping to multiple family members and friends)","Alternatieve adressen opslaan (om bijvoorbeeld bestellingen naar vrienden en familie te sturen)",module,Magento_Theme
"We could not detect a size.","We kunnen geen grootte detecteren.",module,Magento_Theme
"We don't recognize this file extension.","We herkennen dit bestandsformaat niet.",module,Magento_Theme
Empty,Leeg,module,Magento_Theme
"1 column","1 kolom",module,Magento_Theme
Configuration,Configuratie,module,Magento_Theme
"Search Engine Robots","Zoekmachine Robots",module,Magento_Theme
"Default Robots","Standaard Robots",module,Magento_Theme
"This will be included before head closing tag in page HTML.","Dit script wordt geplaatst aan het begin van de HTML pagina, voor het einde van HEAD.",module,Magento_Theme
"Edit custom instruction of robots.txt File","Aangepaste instructie van robots.txt bestand bewerken",module,Magento_Theme
"Reset to Defaults","Terugzetten op standaardwaarden",module,Magento_Theme
"This action will delete your custom instructions and reset robots.txt file to system's default settings.","Deze actie zal uw aangepaste instructies verwijderen en het robots.txt-bestand resetten naar de standaardinstellingen van het systeem.",module,Magento_Theme
"Default Description",Standaard-omschrijving,module,Magento_Theme
"Default welcome msg!",Standaard-welkomstbericht,module,Magento_Theme
"Copyright © 2016 Magento. All rights reserved.","Copyright © 2016 Magento. Alle rechten voorbehouden.",module,Magento_Theme
"Design Config Grid",Ontwerpconfiguratietabel,module,Magento_Theme
"Rebuild design config grid index","Ontwerpconfigiguratietabel index opnieuw maken",module,Magento_Theme
"Admin empty","Admin leeg",module,Magento_Theme
"Admin 1column","Admin 1column",module,Magento_Theme
"Theme Information",Ontwerpinformatie,module,Magento_Theme
"Other Settings","Andere instellingen",module,Magento_Theme
"HTML Head","HTML head",module,Magento_Theme
"Favicon Icon","Favicon Icoon",module,Magento_Theme
"Allowed file types: ico, png, gif, jpg, jpeg, apng, svg. Not all browsers support all these formats!","Toegestande bestandstypen: ico, png, gif, jpeg, apng, svg. Niet alle browsers ondersteunen al deze formaten!",module,Magento_Theme
"Default Title",Standaardtitel,module,Magento_Theme
"Title Prefix","Titel-prefix (voor de naam)",module,Magento_Theme
"Title Suffix","Titel-suffix (achter de naam)",module,Magento_Theme
"Default Keywords",Standaard-keywords,module,Magento_Theme
"Scripts and Style Sheets","Scripts en stylesheets",module,Magento_Theme
"Display Demo Store Notice","Toon melding demowinkel",module,Magento_Theme
Header,Header,module,Magento_Theme
"Logo Image","Logo afbeelding",module,Magento_Theme
"Allowed file types: png, gif, jpg, jpeg, svg.","Toegestane bestandstypes: png, gif, jpg, jpeg, svg.",module,Magento_Theme
"Logo Image Width","Logo afbeeldingsbreedte",module,Magento_Theme
"Logo Image Height","Logo afbeeldingshoogte",module,Magento_Theme
"Welcome Text",Welkomsttekst,module,Magento_Theme
"Logo Image Alt","Alt-tekst logo",module,Magento_Theme
Footer,onderschrift,module,Magento_Theme
"Miscellaneous HTML","Diverse HTML",module,Magento_Theme
"This will be displayed just before the body closing tag.","Dit script wordt geplaatst aan het einde van de HTML pagina, voor het einde van BODY.",module,Magento_Theme
Copyright,Auteursrecht,module,Magento_Theme
Website,Website,module,Magento_Theme
Store,Winkel,module,Magento_Theme
"Store View",Winkelaanzicht,module,Magento_Theme
"Skip to Content","Ga naar de inhoud",module,Magento_Theme
Menu,Menu,module,Magento_Theme
Account,Account,module,Magento_Theme
Settings,Instellingen,module,Magento_Theme
"2 columns with left bar","2 kolommen met linker balk",module,Magento_Theme
"2 columns with right bar","2 kolommen met rechter balk",module,Magento_Theme
"3 columns","3 kolommen",module,Magento_Theme
"Dictionary (Translation on Storefront side)","Woordenboek (vertaling aan winkelaanzicht-zijde)",module,Magento_Translation
"Embedded (Translation on Admin side)","Ingesloten (Vertaling op Admin kant)",module,Magento_Translation
"Translation Strategy",Vertaalstrategie,module,Magento_Translation
Translations,Vertalingen,module,Magento_Translation
"Translation files",Vertaalbestanden,module,Magento_Translation
"Condition type ""%1"" is not allowed","Voorwaarde type ""%1"" is niet toegestaan",module,Magento_Ui
"The configuration parameter ""formElement"" is a required for ""%1"" field.","De configuratieparameter ""formElement"" is een vereiste voor ""%1"" veld.",module,Magento_Ui
"Remove %1","Verwijder %1",module,Magento_Ui
"Add New %1","Voeg nieuw %1 toe",module,Magento_Ui
"New %1","Nieuwe %1",module,Magento_Ui
"Please select item(s).","Selecteer product(en).",module,Magento_Ui
"Unsupported bookmark action.","Niet-ondersteunde bladwijzer actie.",module,Magento_Ui
"Parameter ""class"" must be present.","Parameter ""klasse"" moet aanwezig zijn.",module,Magento_Ui
"Parameter ""sortOrder"" must be present.","Met de parameter ""sortOrder"" moet aanwezig zijn.",module,Magento_Ui
"Invalid UI Component element name: '%1'","Ongeldige UI Component element naam: '%1'",module,Magento_Ui
"Bookmark with id ""%1"" does not exist.","Bladwijzer met id ""%1"" bestaat niet.",module,Magento_Ui
"Invalid UI Component element name: ''","Ongeldige UI Component element naam: '%1'",module,Magento_Ui
Cancel,Annuleer,module,Magento_Ui
Back,Terug,module,Magento_Ui
Next,Volgende,module,Magento_Ui
"Changes have been made to this section that have not been saved.","Wijzigingen, die in deze sectie zijn gemaakt, zijn nog niet opgeslagen.",module,Magento_Ui
"This tab contains invalid data. Please resolve this before saving.","Dit tabblad bevat ongeldige gegevens; deze moeten voor het opslaan gecorrigeerd worden.",module,Magento_Ui
Assign,Toewijzen,module,Magento_Ui
Options,Opties,module,Magento_Ui
"records found","records gevonden",module,Magento_Ui
selected,geselecteerd,module,Magento_Ui
of,of,module,Magento_Ui
Filters,Filters,module,Magento_Ui
Add,Toevoegen,module,Magento_Ui
"Something went wrong.","Er ging iets mis.",module,Magento_Ui
Yes,Ja,module,Magento_Ui
No,Nee,module,Magento_Ui
Done,Klaar,module,Magento_Ui
options,opties,module,Magento_Ui
Select...,Selecteer...,module,Magento_Ui
Selected,Geselecteerd,module,Magento_Ui
"Select All","Alles selecteren",module,Magento_Ui
"Deselect All","Alles deselecteren",module,Magento_Ui
"Select All on This Page","Selecteer alles op deze pagina",module,Magento_Ui
"Deselect All on This Page","Deselecteer alles op deze pagina",module,Magento_Ui
On,Aan,module,Magento_Ui
Off,Uit,module,Magento_Ui
"Go to Details Page","Ga naar de detailpagina",module,Magento_Ui
"New View","Nieuwe weergave",module,Magento_Ui
"Default View",Standaardweergave,module,Magento_Ui
"${ $.visible } out of ${ $.total } visible","${ $.visible } uit ${ $.total } zichtbaar",module,Magento_Ui
"You have successfully saved your edits.","Uw bewerkingen zijn opgeslagen.",module,Magento_Ui
"You haven't selected any items!","Er zijn geen producten geselecteerd!",module,Magento_Ui
"Search by keyword","Zoeken op trefwoord",module,Magento_Ui
Keyword,Trefwoord,module,Magento_Ui
"Select Date","Datum selecteren",module,Magento_Ui
"Please enter more or equal than {0} symbols.","Voer {0} of meerdere symbolen in.",module,Magento_Ui
"Please enter less or equal than {0} symbols.","Voer {0} of minder symbolen in.",module,Magento_Ui
"Please enter {0} words or less.","Voer {0} of minder woorden in.",module,Magento_Ui
"Please enter at least {0} words.","Voer minstens {0} woorden in.",module,Magento_Ui
"Please enter between {0} and {1} words.","Voer tussen {0} en {1} woorden in.",module,Magento_Ui
"Letters or punctuation only please","Enkel letters en leestekens toegelaten",module,Magento_Ui
"Letters, numbers, spaces or underscores only please","Enkel letters, cijfers, spaties of liggende streepjes toegelaten",module,Magento_Ui
"Letters only please","Enkel letters toegelaten",module,Magento_Ui
"No white space please","Geen spaties toegelaten",module,Magento_Ui
"Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx","Uw postcode moet in de volgende reeks liggen: 902xx-xxxx tot 905-xx-xxxx",module,Magento_Ui
